id,backend_id,title,level,slug,paid
2126,2245,Destroying Asteroids,2,destroying-asteroids,0
2127,2246,Maximum Employees to Be Invited to a Meeting,3,maximum-employees-to-be-invited-to-a-meeting,0
2128,2268,Remove All Ones With Row and Column Flips,2,remove-all-ones-with-row-and-column-flips,1
2129,2235,Capitalize the Title,1,capitalize-the-title,0
2130,2236,Maximum Twin Sum of a Linked List,2,maximum-twin-sum-of-a-linked-list,0
2131,2237,Longest Palindrome by Concatenating Two Letter Words,2,longest-palindrome-by-concatenating-two-letter-words,0
2132,2200,Stamping the Grid,3,stamping-the-grid,0
2133,2254,Check if Every Row and Column Contains All Numbers,1,check-if-every-row-and-column-contains-all-numbers,0
2134,2255,Minimum Swaps to Group All 1's Together II,2,minimum-swaps-to-group-all-1s-together-ii,0
2135,2256,Count Words Obtained After Adding a Letter,2,count-words-obtained-after-adding-a-letter,0
2136,2257,Earliest Possible Day of Full Bloom,3,earliest-possible-day-of-full-bloom,0
2137,2273,Pour Water Between Buckets to Make Water Levels Equal,2,pour-water-between-buckets-to-make-water-levels-equal,1
2138,2260,Divide a String Into Groups of Size k,1,divide-a-string-into-groups-of-size-k,0
2139,1303,Minimum Moves to Reach Target Score,2,minimum-moves-to-reach-target-score,0
2140,2262,Solving Questions With Brainpower,2,solving-questions-with-brainpower,0
2141,2263,Maximum Running Time of N Computers,3,maximum-running-time-of-n-computers,0
2142,2281,The Number of Passengers in Each Bus I,2,the-number-of-passengers-in-each-bus-i,1
2143,2282,Choose Numbers From Two Arrays in Range,3,choose-numbers-from-two-arrays-in-range,1
2144,2248,Minimum Cost of Buying Candies With Discount,1,minimum-cost-of-buying-candies-with-discount,0
2145,2249,Count the Hidden Sequences,2,count-the-hidden-sequences,0
2146,2250,K Highest Ranked Items Within a Price Range,2,k-highest-ranked-items-within-a-price-range,0
2147,2251,Number of Ways to Divide a Long Corridor,3,number-of-ways-to-divide-a-long-corridor,0
2148,2269,Count Elements With Strictly Smaller and Greater Elements ,1,count-elements-with-strictly-smaller-and-greater-elements,0
2149,2271,Rearrange Array Elements by Sign,2,rearrange-array-elements-by-sign,0
2150,2270,Find All Lonely Numbers in the Array,2,find-all-lonely-numbers-in-the-array,0
2151,2272,Maximum Good People Based on Statements,3,maximum-good-people-based-on-statements,0
2152,2287,Minimum Number of Lines to Cover Points,2,minimum-number-of-lines-to-cover-points,1
2153,2296,The Number of Passengers in Each Bus II,3,the-number-of-passengers-in-each-bus-ii,1
2154,2274,Keep Multiplying Found Values by Two,1,keep-multiplying-found-values-by-two,0
2155,2261,All Divisions With the Highest Score of a Binary Array,2,all-divisions-with-the-highest-score-of-a-binary-array,0
2156,2275,Find Substring With Given Hash Value,3,find-substring-with-given-hash-value,0
2157,2276,Groups of Strings,3,groups-of-strings,0
2158,2297,Amount of New Area Painted Each Day,3,amount-of-new-area-painted-each-day,1
2159,2302,Order Two Columns Independently,2,order-two-columns-independently,1
2160,2264,Minimum Sum of Four Digit Number After Splitting Digits,1,minimum-sum-of-four-digit-number-after-splitting-digits,0
2161,2265,Partition Array According to Given Pivot,2,partition-array-according-to-given-pivot,0
2162,2266,Minimum Cost to Set Cooking Time,2,minimum-cost-to-set-cooking-time,0
2163,2267,Minimum Difference in Sums After Removal of Elements,3,minimum-difference-in-sums-after-removal-of-elements,0
2164,2283,Sort Even and Odd Indices Independently,1,sort-even-and-odd-indices-independently,0
2165,2284,Smallest Value of the Rearranged Number,2,smallest-value-of-the-rearranged-number,0
2166,2285,Design Bitset,2,design-bitset,0
2167,2286,Minimum Time to Remove All Cars Containing Illegal Goods,3,minimum-time-to-remove-all-cars-containing-illegal-goods,0
2168,2303,Unique Substrings With Equal Digit Frequency,2,unique-substrings-with-equal-digit-frequency,1
2169,2288,Count Operations to Obtain Zero,1,count-operations-to-obtain-zero,0
2170,2289,Minimum Operations to Make the Array Alternating,2,minimum-operations-to-make-the-array-alternating,0
2171,2290,Removing Minimum Number of Magic Beans,2,removing-minimum-number-of-magic-beans,0
2172,2291,Maximum AND Sum of Array,3,maximum-and-sum-of-array,0
2173,2313,Longest Winning Streak,3,longest-winning-streak,1
2174,2314,Remove All Ones With Row and Column Flips II,2,remove-all-ones-with-row-and-column-flips-ii,1
2175,2315,The Change in Global Rankings,2,the-change-in-global-rankings,1
2176,2277,Count Equal and Divisible Pairs in an Array,1,count-equal-and-divisible-pairs-in-an-array,0
2177,2278,Find Three Consecutive Integers That Sum to a Given Number,2,find-three-consecutive-integers-that-sum-to-a-given-number,0
2178,2279,Maximum Split of Positive Even Integers,2,maximum-split-of-positive-even-integers,0
2179,2280,Count Good Triplets in an Array,3,count-good-triplets-in-an-array,0
2180,2298,Count Integers With Even Digit Sum,1,count-integers-with-even-digit-sum,0
2181,2299,Merge Nodes in Between Zeros,2,merge-nodes-in-between-zeros,0
2182,2300,Construct String With Repeat Limit,2,construct-string-with-repeat-limit,0
2183,2301,Count Array Pairs Divisible by K,3,count-array-pairs-divisible-by-k,0
2184,2322,Number of Ways to Build Sturdy Brick Wall,2,number-of-ways-to-build-sturdy-brick-wall,1
2185,2292,Counting Words With a Given Prefix,1,counting-words-with-a-given-prefix,0
2186,2293,Minimum Number of Steps to Make Two Strings Anagram II,2,minimum-number-of-steps-to-make-two-strings-anagram-ii,0
2187,2294,Minimum Time to Complete Trips,2,minimum-time-to-complete-trips,0
2188,2295,Minimum Time to Finish the Race,3,minimum-time-to-finish-the-race,0
2189,1385,Number of Ways to Build House of Cards,2,number-of-ways-to-build-house-of-cards,1
2190,2312,Most Frequent Number Following Key In an Array,1,most-frequent-number-following-key-in-an-array,0
2191,1333,Sort the Jumbled Numbers,2,sort-the-jumbled-numbers,0
2192,1431,All Ancestors of a Node in a Directed Acyclic Graph,2,all-ancestors-of-a-node-in-a-directed-acyclic-graph,0
2193,1356,Minimum Number of Moves to Make Palindrome,3,minimum-number-of-moves-to-make-palindrome,0
2194,2304,Cells in a Range on an Excel Sheet,1,cells-in-a-range-on-an-excel-sheet,0
2195,2305,Append K Integers With Minimal Sum,2,append-k-integers-with-minimal-sum,0
2196,2306,Create Binary Tree From Descriptions,2,create-binary-tree-from-descriptions,0
2197,2307,Replace Non-Coprime Numbers in Array,3,replace-non-coprime-numbers-in-array,0
2198,1383,Number of Single Divisor Triplets,2,number-of-single-divisor-triplets,1
2199,2335,Finding the Topic of Each Post,3,finding-the-topic-of-each-post,1
2200,2320,Find All K-Distant Indices in an Array,1,find-all-k-distant-indices-in-an-array,0
2201,1312,Count Artifacts That Can Be Extracted,2,count-artifacts-that-can-be-extracted,0
2202,1346,Maximize the Topmost Element After K Moves,2,maximize-the-topmost-element-after-k-moves,0
2203,2321,Minimum Weighted Subgraph With the Required Paths,3,minimum-weighted-subgraph-with-the-required-paths,0
2204,1347,Distance to a Cycle in Undirected Graph,3,distance-to-a-cycle-in-undirected-graph,1
2205,2336,The Number of Users That Are Eligible for Discount,1,the-number-of-users-that-are-eligible-for-discount,1
2206,2308,Divide Array Into Equal Pairs,1,divide-array-into-equal-pairs,0
2207,2309,Maximize Number of Subsequences in a String,2,maximize-number-of-subsequences-in-a-string,0
2208,2310,Minimum Operations to Halve Array Sum,2,minimum-operations-to-halve-array-sum,0
2209,2311,Minimum White Tiles After Covering With Carpets,3,minimum-white-tiles-after-covering-with-carpets,0
2210,2316,Count Hills and Valleys in an Array,1,count-hills-and-valleys-in-an-array,0
2211,2317,Count Collisions on a Road,2,count-collisions-on-a-road,0
2212,2318,Maximum Points in an Archery Competition,2,maximum-points-in-an-archery-competition,0
2213,2319,Longest Substring of One Repeating Character,3,longest-substring-of-one-repeating-character,0
2214,2354,Minimum Health to Beat Game,2,minimum-health-to-beat-game,1
2215,1392,Find the Difference of Two Arrays,1,find-the-difference-of-two-arrays,0
2216,1355,Minimum Deletions to Make Array Beautiful,2,minimum-deletions-to-make-array-beautiful,0
2217,1375,Find Palindrome With Fixed Length,2,find-palindrome-with-fixed-length,0
2218,1393,Maximum Value of K Coins From Piles,3,maximum-value-of-k-coins-from-piles,0
2219,2369,Maximum Sum Score of Array,2,maximum-sum-score-of-array,1
2220,2323,Minimum Bit Flips to Convert Number,1,minimum-bit-flips-to-convert-number,0
2221,2324,Find Triangular Sum of an Array,2,find-triangular-sum-of-an-array,0
2222,2325,Number of Ways to Select Buildings,2,number-of-ways-to-select-buildings,0
2223,2326,Sum of Scores of Built Strings,3,sum-of-scores-of-built-strings,0
2224,2345,Minimum Number of Operations to Convert Time,1,minimum-number-of-operations-to-convert-time,0
2225,1354,Find Players With Zero or One Losses,2,find-players-with-zero-or-one-losses,0
2226,1335,Maximum Candies Allocated to K Children,2,maximum-candies-allocated-to-k-children,0
2227,1433,Encrypt and Decrypt Strings,3,encrypt-and-decrypt-strings,0
2228,2370,Users With Two Purchases Within Seven Days,2,users-with-two-purchases-within-seven-days,1
2229,1416,Check if an Array Is Consecutive,1,check-if-an-array-is-consecutive,1
2230,2371,The Users That Are Eligible for Discount,1,the-users-that-are-eligible-for-discount,1
2231,2327,Largest Number After Digit Swaps by Parity,1,largest-number-after-digit-swaps-by-parity,0
2232,2328,Minimize Result by Adding Parentheses to Expression,2,minimize-result-by-adding-parentheses-to-expression,0
2233,2329,Maximum Product After K Increments,2,maximum-product-after-k-increments,0
2234,2330,Maximum Total Beauty of the Gardens,3,maximum-total-beauty-of-the-gardens,0
2235,2383,Add Two Integers,1,add-two-integers,0
2236,2384,Root Equals Sum of Children,1,root-equals-sum-of-children,0
2237,2385,Count Positions on Street With Required Brightness,2,count-positions-on-street-with-required-brightness,1
2238,2376,Number of Times a Driver Was a Passenger,2,number-of-times-a-driver-was-a-passenger,1
2239,2350,Find Closest Number to Zero,1,find-closest-number-to-zero,0
2240,2351,Number of Ways to Buy Pens and Pencils,2,number-of-ways-to-buy-pens-and-pencils,0
2241,2352,Design an ATM Machine,2,design-an-atm-machine,0
2242,2353,Maximum Score of a Node Sequence,3,maximum-score-of-a-node-sequence,0
2243,2361,Calculate Digit Sum of a String,1,calculate-digit-sum-of-a-string,0
2244,2362,Minimum Rounds to Complete All Tasks,2,minimum-rounds-to-complete-all-tasks,0
2245,2363,Maximum Trailing Zeros in a Cornered Path,2,maximum-trailing-zeros-in-a-cornered-path,0
2246,2364,Longest Path With Different Adjacent Characters,3,longest-path-with-different-adjacent-characters,0
2247,2007,Maximum Cost of Trip With K Highways,3,maximum-cost-of-trip-with-k-highways,1
2248,2331,Intersection of Multiple Arrays,1,intersection-of-multiple-arrays,0
2249,2332,Count Lattice Points Inside a Circle,2,count-lattice-points-inside-a-circle,0
2250,2333,Count Number of Rectangles Containing Each Point,2,count-number-of-rectangles-containing-each-point,0
2251,2334,Number of Flowers in Full Bloom,3,number-of-flowers-in-full-bloom,0
2252,2381,Dynamic Pivoting of a Table,3,dynamic-pivoting-of-a-table,1
2253,2382,Dynamic Unpivoting of a Table,3,dynamic-unpivoting-of-a-table,1
2254,2396,Design Video Sharing Platform,3,design-video-sharing-platform,1
2255,2341,Count Prefixes of a Given String,1,count-prefixes-of-a-given-string,0
2256,2342,Minimum Average Difference,2,minimum-average-difference,0
2257,2343,Count Unguarded Cells in the Grid,2,count-unguarded-cells-in-the-grid,0
2258,2344,Escape the Spreading Fire,3,escape-the-spreading-fire,0
2259,2337,Remove Digit From Number to Maximize Result,1,remove-digit-from-number-to-maximize-result,0
2260,2338,Minimum Consecutive Cards to Pick Up,2,minimum-consecutive-cards-to-pick-up,0
2261,2339,K Divisible Elements Subarrays,2,k-divisible-elements-subarrays,0
2262,2340,Total Appeal of A String,3,total-appeal-of-a-string,0
2263,1419,Make Array Non-decreasing or Non-increasing,3,make-array-non-decreasing-or-non-increasing,1
2264,2346,Largest 3-Same-Digit Number in String,1,largest-3-same-digit-number-in-string,0
2265,2347,Count Nodes Equal to Average of Subtree,2,count-nodes-equal-to-average-of-subtree,0
2266,2348,Count Number of Texts,2,count-number-of-texts,0
2267,2349, Check if There Is a Valid Parentheses String Path,3,check-if-there-is-a-valid-parentheses-string-path,0
2268,2405,Minimum Number of Keypresses,2,minimum-number-of-keypresses,1
2269,1430,Find the K-Beauty of a Number,1,find-the-k-beauty-of-a-number,0
2270,2358,Number of Ways to Split Array,2,number-of-ways-to-split-array,0
2271,2359,Maximum White Tiles Covered by a Carpet,2,maximum-white-tiles-covered-by-a-carpet,0
2272,2360,Substring With Largest Variance,3,substring-with-largest-variance,0
2273,1353,Find Resultant Array After Removing Anagrams,1,find-resultant-array-after-removing-anagrams,0
2274,2355,Maximum Consecutive Floors Without Special Floors,2,maximum-consecutive-floors-without-special-floors,0
2275,2356,Largest Combination With Bitwise AND Greater Than Zero,2,largest-combination-with-bitwise-and-greater-than-zero,0
2276,2357,Count Integers in Intervals,3,count-integers-in-intervals,0
2277,2420,Closest Node to Path in Tree,3,closest-node-to-path-in-tree,1
2278,2365,Percentage of Letter in String,1,percentage-of-letter-in-string,0
2279,2366,Maximum Bags With Full Capacity of Rocks,2,maximum-bags-with-full-capacity-of-rocks,0
2280,2367,Minimum Lines to Represent a Line Chart,2,minimum-lines-to-represent-a-line-chart,0
2281,2368,Sum of Total Strength of Wizards,3,sum-of-total-strength-of-wizards,0
2282,2425,Number of People That Can Be Seen in a Grid,2,number-of-people-that-can-be-seen-in-a-grid,1
2283,2377,Check if Number Has Equal Digit Count and Digit Value,1,check-if-number-has-equal-digit-count-and-digit-value,0
2284,2378,Sender With Largest Word Count,2,sender-with-largest-word-count,0
2285,2379,Maximum Total Importance of Roads,2,maximum-total-importance-of-roads,0
2286,2380,Booking Concert Tickets in Groups,3,booking-concert-tickets-in-groups,0
2287,2372,Rearrange Characters to Make Target String,1,rearrange-characters-to-make-target-string,0
2288,2373,Apply Discount to Prices,2,apply-discount-to-prices,0
2289,2374,Steps to Make Array Non-decreasing,2,steps-to-make-array-non-decreasing,0
2290,2375,Minimum Obstacle Removal to Reach Corner,3,minimum-obstacle-removal-to-reach-corner,0
2291,2426,Maximum Profit From Trading Stocks,2,maximum-profit-from-trading-stocks,1
2292,2431,Products With Three or More Orders in Two Consecutive Years,2,products-with-three-or-more-orders-in-two-consecutive-years,1
2293,2386,Min Max Game,1,min-max-game,0
2294,2387,Partition Array Such That Maximum Difference Is K,2,partition-array-such-that-maximum-difference-is-k,0
2295,2388,Replace Elements in an Array,2,replace-elements-in-an-array,0
2296,2389,Design a Text Editor,3,design-a-text-editor,0
